Date,Open,High,Low,Close,Volume
2020-08-06,25.49165630161733,25.823348571372048,25.22630316064321,25.5358829498291,498000
2020-08-07,25.473966545400717,25.53146034657715,25.058246159917275,25.217458724975586,660300
2020-08-10,25.580104189357563,26.376165183536393,25.42089165310702,25.792387008666992,551800
2020-08-11,25.642023843321585,26.358478682326616,25.13785185709308,25.221879959106445,643500
2020-08-12,25.46511860751445,26.37616550735126,25.00517164982707,26.04889678955078,994600
2020-08-13,26.013515781742925,26.30540487619516,25.593371953663855,26.21695327758789,445100
2020-08-14,26.18157383838665,26.92456457270447,26.093122239144257,26.800731658935547,491100
2020-08-17,26.889179708054186,27.623325016812657,26.163879726759514,27.437578201293945,536900
2020-08-18,27.6233280111888,27.817921862339052,26.95994356315598,27.083776473999023,340900
2020-08-19,27.083783382541714,27.083783382541714,26.614990979005494,27.00417709350586,347200
2020-08-20,27.128007629574295,27.24299355120266,26.71228722113418,26.871498107910156,386400
2020-08-21,26.827270220257017,26.88299427761929,26.075434085131054,26.588451385498047,525400
2020-08-24,26.686135416921648,26.908149860303144,26.295391216131975,26.730539321899414,404500
2020-08-25,26.774941256165985,26.774941256165985,25.655988269833863,26.166622161865234,434100
2020-08-26,26.126659393310547,26.215465508167288,25.44285451090013,26.126659393310547,367000
2020-08-27,26.357560150451356,26.615096074408495,25.531665988336602,25.611591339111328,417200
2020-08-28,26.153302766864545,26.5884508835965,25.611586969336525,26.162181854248047,905600
2020-08-31,26.410838715037656,26.64173394582847,25.838041028681747,26.339794158935547,965100
2020-09-01,26.410838239263114,26.641733465894493,26.2776299107008,26.535165786743164,1366800
2020-09-02,26.535172898006063,26.535172898006063,25.398459716217342,25.780324935913086,869000
2020-09-03,25.62935183342592,25.780321745931186,25.025472183404844,25.398456573486328,965800
2020-09-04,25.36293163657273,26.002334370480998,25.322968965703463,25.833602905273438,778200
2020-09-08,25.54942366654605,26.490764473315703,25.229722312088644,25.26524543762207,895500
2020-09-09,25.40733233364273,26.153300966351853,25.345168563222924,25.45173454284668,382500
2020-09-10,25.407337165509354,25.85136611733532,25.176441907299527,25.318531036376953,293500
2020-09-11,25.31852906612615,25.931289446235958,25.14979760328863,25.762557983398438,426400
2020-09-14,25.85136002364154,26.055612886814263,25.25192006367511,25.593822479248047,424300
2020-09-15,25.77143323924024,25.798073884509467,24.892256374809513,25.04322624206543,1342800
2020-09-16,25.069870108377298,25.38069066252575,24.6968857821663,25.336288452148438,401600
2020-09-17,25.140914362331632,25.34516893161144,24.28837973760728,24.545915603637695,548300
2020-09-18,24.5192778986512,25.442857186305943,24.34166565026117,25.291887283325195,1207200
2020-09-21,25.060985407907605,25.060985407907605,24.10188324677713,24.714643478393555,1464800
2020-09-22,24.7501703554062,25.09651233752466,24.634721898809552,25.069869995117188,534400
2020-09-23,24.93666143758476,25.256362768142168,24.44823035486492,24.82121467590332,675200
2020-09-24,24.945540179766823,25.10539083198261,24.359422250865997,24.998823165893555,787500
2020-09-25,24.892258014420992,25.069868538645043,23.924274983050502,23.986438751220703,684200
2020-09-28,24.18181269619494,24.954423702201098,24.039723588351286,24.87449836730957,736100
2020-09-29,24.83009432315881,25.229720995374446,24.799012436857122,25.052108764648438,679500
2020-09-30,24.963307560055146,25.62935097035471,24.803456870569494,25.522783279418945,1161300
2020-10-01,25.540544394131135,25.64711038935576,24.43935284507296,25.016590118408203,1123600
2020-10-02,24.688005683837993,25.309646809320537,24.421589026537358,24.85673713684082,572200
2020-10-05,24.97218861825344,25.229724525622306,24.6613680179095,25.158679962158203,406100
2020-10-06,25.211959331388233,25.309646227275334,24.45711158845038,24.705766677856445,544500
2020-10-07,24.79457129578077,24.927779613324674,24.56367608824803,24.865615844726562,345800
2020-10-08,24.936662784902655,25.18531957697499,24.35942555763611,24.670246124267578,677600
2020-10-09,24.89226147415607,24.92778290640369,24.661366236120966,24.803455352783203,265700
2020-10-12,24.856740308959775,25.416217732059522,24.474875142617158,25.149799346923828,488800
2020-10-13,25.38069201125333,25.975690808640582,25.158677559897427,25.886884689331055,522500
2020-10-14,25.735919600464573,25.860248868248934,25.33629452970128,25.664875030517578,422900
2020-10-15,25.478380388292305,26.3886393528318,25.13292593616696,26.348676681518555,1243300
2020-10-16,26.34867589403204,26.366437457159517,25.70927486596596,26.028974533081055,349900
2020-10-19,26.419717636788544,26.95255261696991,25.593823671582786,25.984569549560547,1065700
2020-10-20,25.99345325392801,25.99345325392801,25.274125187546893,25.851364135742188,610300
2020-10-21,26.055614412331344,26.197703516234572,25.234161674526078,25.43397331237793,366900
2020-10-22,25.433972846321655,26.02009081264128,25.20307763325094,25.993450164794922,351600
2020-10-23,26.011216783355447,26.233231259032422,25.433977791526498,26.197708129882812,487800
2020-10-26,26.17994171123359,26.17994171123359,25.021026092062847,25.185317993164062,880700
2020-10-27,25.265250569972466,25.265250569972466,24.590326292256837,24.759056091308594,451200
2020-10-28,24.563683187523385,24.634727757002132,23.977565065864695,24.0930118560791,631400
2020-10-29,24.075247212030295,24.501514544410526,23.706702416397768,24.235097885131836,569600
2020-10-30,24.17293167086092,24.17293167086092,22.911889581119564,23.56017303466797,829800
2020-11-02,23.6401019568831,23.862116431071637,22.938535405406043,23.30263900756836,744700
2020-11-03,23.515772416444843,23.80883145109241,23.33816185553371,23.6667423248291,781800
2020-11-04,23.52465085086634,24.741290778643855,22.743160734408864,24.483753204345703,971900
2020-11-05,24.501518699991337,24.679130965524937,23.773311460208546,24.03972816467285,983700
2020-11-06,23.950915630074505,24.243974604188054,23.595692887790758,23.986438751220703,735500
2020-11-09,24.24397848092749,25.886885832264433,24.24397848092749,25.487260818481445,1642600
2020-11-10,25.576067907201143,26.277634490448754,25.38069577084874,25.97569465637207,1729200
2020-11-11,26.00233061481588,26.32203024175805,25.513897853201314,26.011211395263672,439100
2020-11-12,25.913527437030588,26.002333557723798,25.238603291132424,25.345170974731445,501300
2020-11-13,25.505017760228263,26.295390303029176,24.838974453212007,26.064495086669922,772100
2020-11-16,26.17106669968878,26.699462254362626,25.700397078822974,26.508529663085938,791500
2020-11-17,26.419717623318004,26.703895827580315,25.984569536311874,26.428598403930664,724500
2020-11-18,26.197702530705783,26.508523068989764,25.602703795305818,26.10001564025879,862000
2020-11-19,25.949046923070487,26.437479703337306,25.62934728391964,25.957927703857422,499300
2020-11-20,25.93128806243669,26.34245823520956,25.78919895199888,25.82472038269043,1352500
2020-11-23,25.771215474384434,26.154662902239444,24.353352599729817,24.977569580078125,2012800
2020-11-24,25.191585002801357,26.457852352392273,25.031071976664514,26.083322525024414,677200
2020-11-25,25.61962000033248,25.976314688473984,25.164833635131647,25.72662925720215,543200
2020-11-27,25.7979655745389,26.110074032782368,25.066741112905454,25.280757904052734,554800
2020-11-30,25.4769464540048,27.30500980523483,25.245094442103955,26.511362075805664,1464100
2020-12-01,26.538110788403507,26.975062001851626,25.94064653718782,26.127910614013672,1028600
2020-12-02,26.12791327997178,26.948312011606255,25.904978860515175,26.68524932861328,559200
2020-12-03,26.618370465859293,27.108825516476507,26.493526032306715,26.725378036499023,486700
2020-12-04,26.78780259612074,26.95723154254875,26.243842029023533,26.368684768676758,844500
2020-12-07,26.226000870666596,27.782083623692383,26.13682677664759,27.59927749633789,1613400
2020-12-08,27.465517731800205,29.516513556261213,26.69862454310718,28.544519424438477,1925200
2020-12-09,28.491017330359696,30.131814669433783,28.134320925544408,29.20440673828125,3677900
2020-12-10,29.347077972288954,30.176394034178646,28.598018413217883,30.122888565063477,1471700
2020-12-11,30.12289512948447,30.28340817010093,29.133065846252627,29.570018768310547,810100
2020-12-14,29.534342281506493,30.113972962905088,28.981466035764083,29.507591247558594,1939200
2020-12-15,29.65027733835347,30.46175847680846,29.41842704238457,30.042640686035156,761200
2020-12-16,29.97130387400219,30.443923754356028,29.311416496143316,29.4719295501709,801000
2020-12-17,30.30124170307963,32.5047257996316,29.989134919591592,32.040130615234375,2300500
2020-12-18,32.040123071462375,34.94718531881889,31.37132006284856,33.08345413208008,2757000
2020-12-21,31.273227792363063,34.31405194200743,31.210806451596504,33.457984924316406,1159100
2020-12-22,33.60958772449045,34.40323701771003,32.84269627319067,33.52933120727539,1159700
2020-12-23,33.484744263202835,34.3497307737267,32.94970309482838,33.90386199951172,673700
2020-12-24,33.92170571408425,34.07329950273061,33.00321349438635,33.39558029174805,117200
2020-12-28,33.68984579218972,33.868193994398844,32.90511914520401,33.28856658935547,860000
2020-12-29,33.65417556870017,33.939531303532824,32.84715079832805,33.19047164916992,396800
2020-12-30,33.34206122570396,34.18921244580165,33.1280461521959,33.877105712890625,506400
2020-12-31,34.100040065458,34.26054966973492,33.676462754555025,33.877105712890625,783600
2021-01-04,34.09113220617449,34.26948042831276,32.771360805086346,32.87836837768555,702200
2021-01-05,32.610839128290706,33.75226200563261,32.13911060358899,32.98537063598633,881100
2021-01-06,33.26180707563154,33.94844533831644,32.905114127316445,32.98537063598633,952600
2021-01-07,33.20831202374221,33.21811915142429,32.32549024176673,32.62868118286133,662500
2021-01-08,32.62867613792427,32.95861806931265,32.19172325442991,32.28089904785156,537100
2021-01-11,31.041379308897845,32.72676240666116,30.626721292645907,31.389156341552734,897000
2021-01-12,31.291072963676935,32.02229753390667,30.675775235569194,31.13055992126465,407800
2021-01-13,31.406995032528314,31.977706473608393,31.130555190007676,31.870698928833008,407700
2021-01-14,31.81719187693528,32.70001003051982,31.264315621034267,32.271976470947266,462700
2021-01-15,32.08471637916763,32.14713773502193,30.203149619737022,31.184062957763672,834400
2021-01-19,31.38024225752903,32.539503760560876,31.38024225752903,32.23631286621094,633100
2021-01-20,32.31657333685285,34.60833878295727,32.31657333685285,34.04654312133789,1181000
2021-01-21,33.948452096950334,35.098794482998635,33.85036041107982,34.40324020385742,1077800
2021-01-22,34.35865002215128,35.116629053680086,33.97520256658345,34.54591751098633,666300
2021-01-25,34.759932846488105,35.11216962297447,34.055459293515376,34.314064025878906,805100
2021-01-26,34.2427223088927,34.706422828229385,33.636340519964804,33.823604583740234,997300
2021-01-27,33.41341280728377,34.10450748582102,31.84395254564179,31.933128356933594,1380500
2021-01-28,31.74585752943626,32.44141517783136,30.880874361603556,31.291072845458984,2760500
2021-01-29,31.20190044521529,32.10255393382908,30.9254605617254,31.291072845458984,1197600
2021-02-01,31.817199833027473,32.512754116047084,31.424836489066777,31.656686782836914,1255500
2021-02-02,32.15606085846868,35.321728833151234,32.15606085846868,33.85927963256836,1889000
2021-02-03,34.33189414756861,34.72871706752719,33.45353215562367,33.921695709228516,1011900
2021-02-04,34.13570823767832,34.39431291262034,33.06562602718845,34.26947021484375,712900
2021-02-05,34.207056374463086,35.11662917439898,33.654179990791555,33.81468963623047,440000
2021-02-08,33.81468972218131,34.38540466999677,33.52933394912816,34.314064025878906,479000
2021-02-09,34.17138181026829,34.71534224677203,33.83252059705619,34.3675651550293,445500
2021-02-10,34.697510659524895,35.125544308936995,33.60067379508594,34.777767181396484,1222300
2021-02-11,34.77776179393411,34.77776179393411,33.01212198798556,33.342063903808594,1252000
2021-02-12,33.466920492673395,33.91278941861558,32.83378743424588,33.31532669067383,548800
2021-02-16,33.70767096993357,33.7700923119641,32.74459640595673,32.9496955871582,870300
2021-02-17,32.94079041268369,33.18156000719285,32.3344084861516,32.601932525634766,503500
2021-02-18,32.584088110916,33.32422844532369,31.69235063706526,32.120384216308594,515200
2021-02-19,32.15617225465839,32.67511047113209,30.77830876166523,32.54985046386719,633600
2021-02-22,32.54985412496748,33.4714129218525,32.21880588215591,32.52301025390625,528000
2021-02-23,32.28144477878965,32.496175305206506,31.261462832528938,31.798295974731445,799000
2021-02-24,31.771451243815626,32.59459400780131,31.574615502079123,32.40670394897461,464400
2021-02-25,32.46933484267444,32.69301446532211,31.413566750731047,31.798295974731445,501300
2021-02-26,32.075656847476374,32.30828556871215,31.377777509929473,31.735666275024414,538600
2021-03-01,32.38880798758284,34.312450572488416,32.38880798758284,33.47141647338867,658800
2021-03-02,33.390885624459,33.56088086736153,32.54985167782847,33.14036560058594,953600
2021-03-03,33.3729874633211,33.3729874633211,31.838545646629527,32.09354019165039,842200
2021-03-04,32.442485193010754,32.442485193010754,30.957252899492257,31.762500762939453,1048500
2021-03-05,31.79829204804525,32.057761197414635,30.402530146373863,31.359878540039062,958200
2021-03-08,31.404617618344464,31.64619202009544,30.49200776250322,30.984102249145508,687600
2021-03-09,31.46724243728968,32.017495719154866,30.930412797536007,31.27040672302246,1472400
2021-03-10,31.51198216155764,31.75355653162495,30.635158566357628,31.01093864440918,882500
2021-03-11,31.31513855309652,31.749077447710683,31.046723762400113,31.565658569335938,550900
2021-03-12,31.42250415772756,31.42250415772756,30.089375869195727,30.196741104125977,867500
2021-03-15,30.250427285046644,30.402527759444546,29.167815536176654,29.82096290588379,1166000
2021-03-16,29.98201530820218,30.805158099570903,29.749390000927658,30.500953674316406,2794800
2021-03-17,30.24148066759921,30.948309009420896,29.798596023606027,30.912519454956055,1209900
2021-03-18,30.196742208976936,30.787256142318196,29.67333282982706,29.9014835357666,1249200
2021-03-19,29.633071489855773,30.45621416592162,28.42520305431926,29.749385833740234,2021700
2021-03-22,29.99095715397331,30.169901492582046,29.02465977333375,29.10518455505371,654600
2021-03-23,29.203606715818918,29.244765043684914,28.443097475271838,28.55046272277832,764800
2021-03-24,28.65783212429323,29.525710151227077,28.30889245950792,29.31992530822754,1441400
2021-03-25,29.087291991422287,29.087291991422287,28.18362796170673,28.648881912231445,662000
2021-03-26,28.469939307261896,29.22150290222189,28.469939307261896,29.114137649536133,1500000
2021-03-29,28.962034060719567,29.319922790997946,28.532569632233443,29.0515079498291,666300
2021-03-30,29.09624739702411,29.43624139866548,28.586258101102242,29.310977935791016,776300
2021-03-31,29.570442996209863,30.99304541561757,29.521233210233504,30.71568489074707,1401800
2021-04-01,30.831993092370908,31.04672699513471,29.97306430747491,30.438318252563477,1358900
2021-04-05,30.70673193964351,31.887759828623686,30.5635771474362,31.55671501159668,636200
2021-04-06,31.690916849783207,31.905650718481375,30.97514297592107,31.57460594177246,565800
2021-04-07,31.717761780955424,32.71537069120087,31.588027228670573,32.585636138916016,704400
2021-04-08,32.82721113618294,33.94560894092849,32.590111347669556,33.39983367919922,742800
2021-04-09,33.372979276850636,33.534028782945256,32.50510517520539,33.176143646240234,380900
2021-04-12,33.19404465702206,33.28351852703196,31.977230742599787,32.67510986328125,341900
2021-04-13,32.80931768643899,33.73982551669628,32.755636774014505,33.077735900878906,291500
2021-04-14,33.55192876208915,33.81586896340648,32.36195205038261,32.818260192871094,425900
2021-04-15,33.5698269885798,34.25428585967646,33.292463120226,33.847190856933594,434800
2021-04-16,34.10665203522061,34.14244157732997,32.827204915979095,33.05983352661133,260400
2021-04-19,33.104593221000215,33.38195725777726,32.50513330635834,32.71986389160156,491400
2021-04-20,32.55879724330871,32.97931592167213,31.413558951860306,32.25459289550781,856100
2021-04-21,32.24565068354532,32.55880074596444,31.58803213938546,32.335121154785156,3869400
2021-04-22,32.648284667446,33.70404952235593,32.353025878038764,33.43563461303711,778700
2021-04-23,33.73088049053228,34.02166461976814,32.94352743325289,33.757720947265625,517400
2021-04-26,33.900876888905216,34.58981041077217,33.41772817283029,34.36613082885742,765100
2021-04-27,34.72402029051698,35.26979561543174,34.407289913630635,35.072959899902344,732400
2021-04-28,34.47349263947361,35.395054746082735,33.82034873489541,34.249813079833984,2216100
2021-04-29,34.88507033328983,35.16690538778026,33.46246800538064,34.133506774902344,443100
2021-04-30,33.98140338297923,34.31244822519061,33.75772378982133,33.96350860595703,689400
2021-05-03,34.70612519023997,34.81349043526168,33.39983723439049,34.2319221496582,1392100
2021-05-04,32.782480622208745,34.920856986384564,31.923551803750463,32.29038619995117,2005200
2021-05-05,33.104581506972195,33.14931674531158,31.82513389460228,31.923553466796875,1181900
2021-05-06,32.1919652159838,32.44695980439899,31.261457330402916,31.72671127319336,1105300
2021-05-07,31.914596975496696,32.979313831871586,31.914596975496696,32.773529052734375,536700
2021-05-10,32.863006776161,33.26563074311073,32.1212864978953,32.87195587158203,896300
2021-05-11,32.451444814435355,33.068799434619535,31.986190721641794,32.02198028564453,2732300
2021-05-12,31.923551216432244,32.32617515926465,30.787258494696204,31.10040855407715,1081200
2021-05-13,31.503031640219092,31.8340798803675,29.534650627850606,30.035694122314453,1624400
2021-05-14,30.608314417186374,31.180933624126315,30.044644305212202,31.055673599243164,506000
2021-05-17,30.930413534598753,32.12933627749291,30.92146785272418,31.977235794067383,508400
2021-05-18,32.174069418848276,32.50511764901453,31.145145416259766,31.145145416259766,726900
2021-05-19,30.89461867684661,31.10935254884664,30.125160470708558,30.52778434753418,405300
2021-05-20,30.840948575616995,31.67303707493528,30.536744141316973,31.520933151245117,266500
2021-05-21,31.87106158186085,32.06857348194856,30.982261456211248,31.02715301513672,301500
2021-05-24,31.25159554621133,31.51194808132123,30.97328364863426,31.332395553588867,266800
2021-05-25,31.60172455372334,31.84412455118613,30.91043643312455,31.107948303222656,411600
2021-05-26,31.440138727804623,32.373827266748506,31.287514916272386,32.17631530761719,314300
2021-05-27,32.65212156090421,33.1010096901293,31.960833430928226,32.759857177734375,487300
2021-05-28,32.89452753709884,33.065107249027534,31.91595110063541,32.221195220947266,277600
2021-06-01,32.266083189039975,32.616218868401376,31.709462769515447,31.897994995117188,462600
2021-06-02,32.10448365870874,32.14039553787982,30.7488427550807,30.88351058959961,1096100
2021-06-03,30.524395424342476,31.305459877742656,29.67150722018392,31.14385986328125,1139400
2021-06-04,31.323409713663235,31.817185917332676,31.036121616083044,31.691497802734375,926500
2021-06-07,31.69150476897817,31.987772611150284,31.161816580492136,31.42217254638672,582000
2021-06-08,31.673548477701686,31.673548477701686,30.874528075532712,31.116928100585938,396900
2021-06-09,31.179773936226137,31.24261801019653,30.335865353805758,30.641109466552734,412700
2021-06-10,30.605198663141667,31.152842833892134,30.50644270779384,30.88351058959961,488400
2021-06-11,30.85657263697542,31.42217270458659,30.784752308803785,31.404216766357422,380200
2021-06-14,31.628658237425864,32.221190450931125,31.20670228585197,31.28750228881836,633300
2021-06-15,31.278524914507347,31.700480850994897,30.843102882130985,30.892480850219727,496700
2021-06-16,30.991239004397215,31.467059358493824,30.7219067931113,31.377283096313477,657200
2021-06-17,31.12590117002998,31.534391010628713,30.83861304191984,30.892480850219727,371900
2021-06-18,31.170795440673828,31.188751378339507,30.56030725902045,31.170795440673828,799500
2021-06-21,31.377287871602732,31.39524381172048,30.71293178622767,30.802711486816406,544300
2021-06-22,30.910441190044576,31.350349700560002,30.497464875143734,31.341373443603516,546700
2021-06-23,31.260573432014645,31.556841282755542,30.77577336248142,31.341373443603516,561500
2021-06-24,31.350349558673972,32.768837883537635,31.350349558673972,32.68803787231445,666000
2021-06-25,32.88555220718295,33.06510818150278,32.4097283615236,32.82270812988281,364900
2021-06-28,32.8945306523458,33.083963604872935,32.41871019978836,32.93941879272461,370300
2021-06-29,33.17283217013985,33.19976436094842,32.24812033035968,32.50847625732422,284200
2021-06-30,32.33790953777004,32.58928585871722,32.1403976143141,32.355865478515625,308400
2021-07-01,32.18528575380531,32.49052989698925,31.790265331638953,32.355865478515625,422200
2021-07-02,32.55337868222329,32.61622619628906,31.871069959003297,32.61622619628906,153300
2021-07-06,32.63416980592948,32.74190543656298,31.924929073690247,32.05061721801758,231000
2021-07-07,32.319948561045294,33.28056898040787,31.974306173599683,33.11896896362305,388700
2021-07-08,32.63416218125643,32.79576216470523,31.915941935230776,32.364830017089844,285200
2021-07-09,32.67906249354362,33.6576389114338,32.454618392419675,33.594791412353516,831400
2021-07-12,33.451149101800354,33.61274913717461,32.050620028217274,33.46012878417969,674000
2021-07-13,33.442163617773936,33.65763141374245,32.607231473605665,33.27158737182617,252300
2021-07-14,33.30749855772041,33.57683418102792,32.714966350984376,33.002254486083984,223800
2021-07-15,33.0022534518987,33.37034157750691,31.951856882996463,32.09550094604492,500700
2021-07-16,32.23915094808019,32.73292729172453,31.862086497395683,31.924930572509766,311700
2021-07-19,31.395233450430418,31.835141851524472,31.040611455817057,31.691497802734375,468800
2021-07-20,31.700484415837906,33.33443711248793,31.511948777959045,33.08305740356445,544900
2021-07-21,33.08305571543861,33.522967615048586,32.907989608640975,33.25363540649414,446400
2021-07-22,33.056122255876986,33.42421039257653,32.73741208840803,33.02919006347656,685500
2021-07-23,33.05612039225212,34.0795847427043,32.84963227108585,33.855140686035156,988100
2021-07-26,33.6037712097168,34.079591609815985,33.42421524325166,33.6037712097168,664600
2021-07-27,33.388316184120804,33.54094001287539,32.5803191619231,32.831695556640625,261200
2021-07-28,32.76883056857594,34.25913889032141,32.76883056857594,33.68456268310547,466000
2021-07-29,33.70252749073254,34.18732757748623,33.325459615009045,33.90901565551758,447400
2021-07-30,33.61275141582793,34.44768384694766,33.61275141582793,33.92697525024414,252300
2021-08-02,33.95390405423775,34.37137022804991,33.11897170661344,33.21772766113281,646800
2021-08-03,33.22669640829602,33.953896379688196,31.493991453783888,33.53194046020508,854100
2021-08-04,33.58581093624946,33.873099075620225,32.37381431232558,32.64314651489258,481000
2021-08-05,32.9035047660031,33.07408104046898,32.26608095143061,32.42768096923828,303000
2021-08-06,32.45461928122349,32.69701590329986,31.754351337712496,31.871063232421875,188600
2021-08-09,31.655595090912513,31.80821886331794,31.13488654770959,31.413198471069336,397300
2021-08-10,31.58376927393855,32.086525215203,31.296481143143055,31.55683708190918,259500
2021-08-11,31.57479254610322,32.09550447232909,31.350348458884138,31.61070442199707,528600
2021-08-12,31.6376396453768,31.709459971520758,31.161815857600207,31.332395553588867,1013100
2021-08-13,31.601725672526296,32.36483413897616,31.511945989873848,31.655590057373047,349000
2021-08-16,31.72741059266034,32.12243088212065,30.712922542195198,31.431142807006836,657100
2021-08-17,31.27853486714726,31.673555312805657,31.130400915745717,31.51195526123047,556100
2021-08-18,31.601735333220063,32.97533236263819,31.601735333220063,32.7957763671875,629100
2021-08-19,32.44564208018063,32.714974344552,31.989572139892616,32.31995391845703,362800
2021-08-20,32.49950901400171,33.415241427612976,32.23915301484111,32.71497344970703,413100
2021-08-23,32.921456479342,33.22221415363106,32.463592056509505,32.517459869384766,737900
2021-08-24,32.643663557607326,32.733816585878934,32.37771986192548,32.71578598022461,490100
2021-08-25,32.8510113917764,34.43767034912554,32.55351498664,34.13115692138672,1712100
2021-08-26,33.96889213913703,34.32949746233297,33.49109300904156,33.78858947753906,757200
2021-08-27,33.923815593740756,34.401614699332846,33.923815593740756,34.24835968017578,503800
2021-08-30,34.26638862502299,34.52782731252335,33.860711934955745,34.176239013671875,487500
2021-08-31,34.67206364864864,35.06873013375413,33.89225965222393,34.25736999511719,837700
2021-09-01,34.762231656937644,35.68177239708718,34.158218084932855,34.44670104980469,1008800
2021-09-02,34.59092356982058,35.24001160445233,34.37456318426755,34.69009017944336,580500
2021-09-03,34.545858393402646,34.61798083465625,34.203283675422576,34.37457275390625,319800
2021-09-07,34.31145691837372,34.91997521597396,34.203273289344075,34.72615051269531,713400
2021-09-08,34.735168869239025,35.321151570562094,34.663049878960926,35.07774353027344,746400
2021-09-09,34.92448229661641,36.85371222848007,34.57289067514866,36.06038284301758,3001500
2021-09-10,36.276746653229566,36.366896234742676,35.059706668886065,36.06038284301758,1005700
2021-09-13,36.28577086036284,36.58327075663987,35.7989547240843,36.09645462036133,1026400
2021-09-14,36.20463184234991,37.250383026919295,35.92516257857333,37.12417221069336,956400
2021-09-15,37.04303541865373,37.49379028943852,35.97925364848268,36.484100341796875,565300
2021-09-16,36.754560809806584,36.961907684136655,36.24070041712174,36.49312210083008,660200
2021-09-17,36.66440507266013,37.37659870134792,36.45705821348279,37.33152389526367,856800
2021-09-20,37.26842073817632,37.26842073817632,35.194948581720816,36.2947883605957,863200
2021-09-21,39.27878420211491,41.144909331353844,38.08879146575928,40.56794357299805,3993400
2021-09-22,38.927195616563495,39.882797296051656,38.33219925284106,38.9632568359375,2364700
